"Rank","Player_Name","Player_Value","Player_ID","Num_Rounds","Sum_Primary","Sum_Weight","Primary_Ratio","Primary_Player","Country","Tour","Num_Rounds_Yr","Sum_Primary_Yr","Sum_Weight_Yr","Primary_Ratio_Yr","Primary_Player_Yr","Tour_Yr"
1561,"Charles Wang",2.85983761822659,"21376",51,0,14.6755546742197,0,0,"CHN","PGA Tour Canada",30,0,14.0675453267309,0,0,"PGA Tour Canada"
1562,"Cory Renfrew",2.86082774756281,"11443",43,0,1.31579014683242,0,0,"CAN","PGA Tour Canada",0,0,0,NA,0,NA
1563,"Naomi Ohta",2.86287810580304,"7856",63,0,2.74194548098526,0,0,"JPN","Japan Golf Tour",4,0,1.30200974095046,0,0,"Asian Development Tour"
1564,"Nicolai Tinning",2.86296372263094,"20256",142,2.35900627957502,29.2433695792851,0.0806680732594525,0,"DEN","Nordic Golf League",51,2.31180505017216,24.5696028453931,0.0940920805565903,0,"Nordic Golf League"
1565,"Nick Sherwood",2.86302361999854,"16247",120,0,11.4366441603879,0,0,"USA","Asian Development Tour",23,0,8.69505808477775,0,0,"PGA Tour Latinoamerica"
1566,"Curtis Yonke",2.8660561372001,"18264",79,0,19.6990281382248,0,0,"USA","PGA Tour Latinoamerica",32,0,14.5244617026397,0,0,"PGA Tour Latinoamerica"
1567,"Gabriel Axell",2.8681511257714,"20150",85,0.045785192520768,14.4696174588641,0.00316422964538844,0,"SWE","Nordic Golf League",21,0,11.0615067888286,0,0,"Nordic Golf League"
1568,"Mark Williams",2.87229567823402,"4872",190,10.547519069441,35.4516505604349,0.297518420234357,0,"ZIM","Sunshine Tour",66,9.08512474380036,28.5341232446463,0.318395090183994,0,"Sunshine Tour"
1569,"Sung Mao-chang",2.87599182863132,"7635",50,0,10.1114331116264,0,0,"TPE","Asian Tour",10,0,6.13257666188057,0,0,"Asian Tour"
1570,"James Nitties",2.87746727807722,"7388",101,2.58822448123549,21.6256515829499,0.119683075042053,0,"AUS","PGA Tour Australasia",31,1.7174680514,17.6411671076075,0.0973556931309476,0,"PGA Tour Australasia"
1571,"Andreas Andersson",2.88134175535494,"11653",103,0,5.1575713606171,0,0,"SWE","Nordic Golf League",0,0,0,NA,0,NA
1572,"Victor Theandersson",2.88199011854382,"20423",147,0,27.3754270467534,0,0,"SWE","Nordic Golf League",47,0,21.9592429489012,0,0,"Nordic Golf League"
1573,"Rick Kulacz",2.8828387205844,"10839",102,2.06985421604293,25.6489778643905,0.080699286614325,0,"AUS","PGA Tour Australasia",40,1.7174680514,21.5782272746948,0.0795926388918011,0,"PGA Tour Australasia"
1574,"Alberto Sanchez",2.8843960291696,"16246",91,0,23.6821355422108,0,0,"USA","PGA Tour Latinoamerica",37,0,17.7970966730156,0,0,"PGA Tour Latinoamerica"
1575,"Nikolai Hogh",2.88666930105713,"19640",124,0,21.7626681105926,0,0,"DEN","Nordic Golf League",40,0,17.6590568876684,0,0,"Nordic Golf League"
1576,"Simon Dyson",2.8868587101546,"6436",149,10.2224587270321,18.4163923724816,0.555073899397737,1,"ENG","European Tour",23,3.24758857742209,11.4415222228716,0.283842351931998,0,"European Challenge Tour"
1577,"Byungmin Cho",2.887658621898,"11696",217,0,41.6927299782012,0,0,"KOR","Japan Golf Tour",58,0,30.7641789770919,0,0,"Japan Golf Tour"
1578,"Brian Dwyer",2.88810157797931,"14262",102,0,16.9104514999661,0,0,"USA","PGA Tour Canada",24,0,11.55751730418,0,0,"PGA Tour Canada"
1579,"Gary King",2.89966969666346,"17835",159,2.47884652116137,16.1003496061886,0.153962279192283,0,"ENG","European Challenge Tour",24,0,9.76187550045373,0,0,"European Challenge Tour"
1580,"George Bryan IV",2.90130842050202,"23054",41,0,4.57426002737599,0,0,"USA","PGA Tour Latinoamerica",2,0,0.802014137086315,0,0,"PGA Tour Canada"
1581,"Brendan McCarroll",2.90342231106722,"13334",60,0,20.8457269612272,0,0,"IRL","EuroPro Tour",37,0,18.3470013265779,0,0,"EuroPro Tour"
1582,"Corey Hale",2.90521246543941,"15174",65,0,23.4844442749057,0,0,"AUS","PGA Tour China",53,0,23.2816453571102,0,0,"PGA Tour China"
1583,"Jaejin Lee",2.90610535428773,"21522",95,0,22.004278304938,0,0,"KOR","Korean Golf Tour",35,0,17.0731185799629,0,0,"Korean Golf Tour"
